DivClass,ButtonId,ButtonLabel,URL,URLThumbnailPicture,OnClickFunction,OnClickFunctionPlayListVideoListButtonId,OnClickFunctionVideoListFolderName,OnClickFunctionVideoListFileName,OnClickFunctionVideoListMusicVideoLinerNotesButtonE1a3b,OnClickFunctionVideoListMusicVideoLinerNotesButtonE1a3c,OnClickFunctionVideoListMusicVideoLinerNotesButtonE1a3d,OnClickFunctionVideoListMusicVideoLinerNotesButtonE1a3e,OnClickFunctionVideoListMusicVideoLinerNotesButtonE1a3f,OnClickFunctionVideoListMusicVideoLinerNotesButtonE1a3g,OnClickFunctionVideoListMusicVideoLinerNotesButtonE1a3h,OnClickFunctionVideoListMusicVideoLinerNotesButtonE1a3i,OnClickFunctionVideoListMusicVideoLinerNotesButtonE1a3j,OnClickFunctionVideoListMusicVideoLinerNotesButtonE1a3k
Section-D1a5-VideoList-AY,PlayListButton-AY-VideoListButton-21,21. Kool & The Gang - Get Down On It,https://www.youtube.com/watch?v=qchPLaiKocI,https://img.youtube.com/vi/qchPLaiKocI/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-AY-VideoListButton-21,Section-D1a5-VideoList-AY,21. ??????,AY.21.,AY.21.,AY.21.,AY.21.,AY.21.,AY.21.,AY.21.,AY.21.,AY.21.,AY.21.
Section-D1a5-VideoList-AY,PlayListButton-AY-VideoListButton-22,22. Gloria Gaynor - I Will Survive,https://www.youtube.com/watch?v=6dYWe1c3OyU,https://img.youtube.com/vi/6dYWe1c3OyU/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-AY-VideoListButton-22,Section-D1a5-VideoList-AY,22. ??????,AY.22.,AY.22.,AY.22.,AY.22.,AY.22.,AY.22.,AY.22.,AY.22.,AY.22.,AY.22.
Section-D1a5-VideoList-AY,PlayListButton-AY-VideoListButton-23,23. Silver Convention - Fly Robin Fly,https://www.youtube.com/watch?v=wC_kCnm3GYQ,https://img.youtube.com/vi/wC_kCnm3GYQ/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-AY-VideoListButton-23,Section-D1a5-VideoList-AY,23. ??????,AY.23.,AY.23.,AY.23.,AY.23.,AY.23.,AY.23.,AY.23.,AY.23.,AY.23.,AY.23.
Section-D1a5-VideoList-AY,PlayListButton-AY-VideoListButton-24,24. George McCrae - Rock Your Baby,https://www.youtube.com/watch?v=gutE8I0Tk3E,https://img.youtube.com/vi/gutE8I0Tk3E/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-AY-VideoListButton-24,Section-D1a5-VideoList-AY,24. ??????,AY.24.,AY.24.,AY.24.,AY.24.,AY.24.,AY.24.,AY.24.,AY.24.,AY.24.,AY.24.
Section-D1a5-VideoList-AY,PlayListButton-AY-VideoListButton-25,25. Candi Staton - Young Hearts Run Free,https://www.youtube.com/watch?v=wddgskIRVeg,https://img.youtube.com/vi/wddgskIRVeg/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-AY-VideoListButton-25,Section-D1a5-VideoList-AY,25. ??????,AY.25.,AY.25.,AY.25.,AY.25.,AY.25.,AY.25.,AY.25.,AY.25.,AY.25.,AY.25.
Section-D1a5-VideoList-AY,PlayListButton-AY-VideoListButton-26,26. Michael Jackson - Off The Wall,https://www.youtube.com/watch?v=MYPI0HZGVR4,https://img.youtube.com/vi/MYPI0HZGVR4/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-AY-VideoListButton-26,Section-D1a5-VideoList-AY,26. ??????,AY.26.,AY.26.,AY.26.,AY.26.,AY.26.,AY.26.,AY.26.,AY.26.,AY.26.,AY.26.
Section-D1a5-VideoList-AY,PlayListButton-AY-VideoListButton-27,27. Michael Jackson - Rock With You,https://www.youtube.com/watch?v=5X-Mrc2l1d0,https://img.youtube.com/vi/5X-Mrc2l1d0/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-AY-VideoListButton-27,Section-D1a5-VideoList-AY,27. ??????,AY.27.,AY.27.,AY.27.,AY.27.,AY.27.,AY.27.,AY.27.,AY.27.,AY.27.,AY.27.
Section-D1a5-VideoList-AY,PlayListButton-AY-VideoListButton-28,28. ABBA - Dancing Queen,https://www.youtube.com/watch?v=xFrGuyw1V8s,https://img.youtube.com/vi/xFrGuyw1V8s/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-AY-VideoListButton-28,Section-D1a5-VideoList-AY,28. ??????,AY.28.,AY.28.,AY.28.,AY.28.,AY.28.,AY.28.,AY.28.,AY.28.,AY.28.,AY.28.
Section-D1a5-VideoList-AY,PlayListButton-AY-VideoListButton-29,29. The Gap Band - Early In The Morning,https://www.youtube.com/watch?v=aobIboK_z34,https://img.youtube.com/vi/aobIboK_z34/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-AY-VideoListButton-29,Section-D1a5-VideoList-AY,29. ??????,AY.29.,AY.29.,AY.29.,AY.29.,AY.29.,AY.29.,AY.29.,AY.29.,AY.29.,AY.29.
Section-D1a5-VideoList-AY,PlayListButton-AY-VideoListButton-30,30. Odyssey - Native New Yorker,https://www.youtube.com/watch?v=qA7RgCib8kE,https://img.youtube.com/vi/qA7RgCib8kE/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-AY-VideoListButton-30,Section-D1a5-VideoList-AY,30. ??????,AY.30.,AY.30.,AY.30.,AY.30.,AY.30.,AY.30.,AY.30.,AY.30.,AY.30.,AY.30.
Section-D1a5-VideoList-AY,PlayListButton-AY-VideoListButton-31,31. KC & The Sunshine Band - Keep It Comin' Love,https://www.youtube.com/watch?v=dc_pjiCJl3s,https://img.youtube.com/vi/dc_pjiCJl3s/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-AY-VideoListButton-31,Section-D1a5-VideoList-AY,31. ??????,AY.31.,AY.31.,AY.31.,AY.31.,AY.31.,AY.31.,AY.31.,AY.31.,AY.31.,AY.31.
Section-D1a5-VideoList-AY,PlayListButton-AY-VideoListButton-32,32. Diana Ross - Upside Down,https://www.youtube.com/watch?v=F1ehMxQdCtQ,https://img.youtube.com/vi/F1ehMxQdCtQ/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-AY-VideoListButton-32,Section-D1a5-VideoList-AY,32. ??????,AY.32.,AY.32.,AY.32.,AY.32.,AY.32.,AY.32.,AY.32.,AY.32.,AY.32.,AY.32.
Section-D1a5-VideoList-AY,PlayListButton-AY-VideoListButton-33,33. Chaka Khan - I'm Every Woman,https://www.youtube.com/watch?v=DVDCNmdi7QI,https://img.youtube.com/vi/DVDCNmdi7QI/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-AY-VideoListButton-33,Section-D1a5-VideoList-AY,33. ??????,AY.33.,AY.33.,AY.33.,AY.33.,AY.33.,AY.33.,AY.33.,AY.33.,AY.33.,AY.33.
Section-D1a5-VideoList-AY,PlayListButton-AY-VideoListButton-34,34. Cheryl Lynn - Got To Be Real,https://www.youtube.com/watch?v=JR0974sLKaU,https://img.youtube.com/vi/JR0974sLKaU/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-AY-VideoListButton-34,Section-D1a5-VideoList-AY,34. ??????,AY.34.,AY.34.,AY.34.,AY.34.,AY.34.,AY.34.,AY.34.,AY.34.,AY.34.,AY.34.
Section-D1a5-VideoList-AY,PlayListButton-AY-VideoListButton-35,35. Barry White - Never Never Gonna Give Ya Up,https://www.youtube.com/watch?v=K5zP7eQltDE,https://img.youtube.com/vi/K5zP7eQltDE/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-AY-VideoListButton-35,Section-D1a5-VideoList-AY,35. ??????,AY.35.,AY.35.,AY.35.,AY.35.,AY.35.,AY.35.,AY.35.,AY.35.,AY.35.,AY.35.
Section-D1a5-VideoList-AY,PlayListButton-AY-VideoListButton-36,36. Barry White - Can't Get Enough Of Your Love Baby,https://www.youtube.com/watch?v=x0I6mhZ5wMw,https://img.youtube.com/vi/x0I6mhZ5wMw/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-AY-VideoListButton-36,Section-D1a5-VideoList-AY,36. ??????,AY.36.,AY.36.,AY.36.,AY.36.,AY.36.,AY.36.,AY.36.,AY.36.,AY.36.,AY.36.
Section-D1a5-VideoList-AY,PlayListButton-AY-VideoListButton-37,"37. Barry White - You're The First, The Last, My Everything",https://www.youtube.com/watch?v=SRCzskCp5rE,https://img.youtube.com/vi/SRCzskCp5rE/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-AY-VideoListButton-37,Section-D1a5-VideoList-AY,37. ??????,AY.37.,AY.37.,AY.37.,AY.37.,AY.37.,AY.37.,AY.37.,AY.37.,AY.37.,AY.37.
Section-D1a5-VideoList-AZ,PlayListButton-AZ-VideoListButton-01,01. Bananarama - Cruel Summer (Live),https://www.youtube.com/watch?v=6q63AUscigk,https://img.youtube.com/vi/6q63AUscigk/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-AZ-VideoListButton-01,Section-D1a5-VideoList-AZ,01. ??????,AZ.01.,AZ.01.,AZ.01.,AZ.01.,AZ.01.,AZ.01.,AZ.01.,AZ.01.,AZ.01.,AZ.01.
Section-D1a5-VideoList-AZ,PlayListButton-AZ-VideoListButton-02,02. Bananarama - I Heard A Rumour (Live),https://www.youtube.com/watch?v=zUhAS2t5uW4,https://img.youtube.com/vi/zUhAS2t5uW4/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-AZ-VideoListButton-02,Section-D1a5-VideoList-AZ,02. ??????,AZ.02.,AZ.02.,AZ.02.,AZ.02.,AZ.02.,AZ.02.,AZ.02.,AZ.02.,AZ.02.,AZ.02.
Section-D1a5-VideoList-AZ,PlayListButton-AZ-VideoListButton-03,03. Bananarama - Venus (Live),https://www.youtube.com/watch?v=LuUL5_cK26c,https://img.youtube.com/vi/LuUL5_cK26c/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-AZ-VideoListButton-03,Section-D1a5-VideoList-AZ,03. ??????,AZ.03.,AZ.03.,AZ.03.,AZ.03.,AZ.03.,AZ.03.,AZ.03.,AZ.03.,AZ.03.,AZ.03.
Section-D1a5-VideoList-AZ,PlayListButton-AZ-VideoListButton-04,04. Kajagoogoo - Too Shy,https://www.youtube.com/watch?v=rkpG4XApJ28,https://img.youtube.com/vi/rkpG4XApJ28/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-AZ-VideoListButton-04,Section-D1a5-VideoList-AZ,04. ??????,AZ.04.,AZ.04.,AZ.04.,AZ.04.,AZ.04.,AZ.04.,AZ.04.,AZ.04.,AZ.04.,AZ.04.
Section-D1a5-VideoList-AZ,PlayListButton-AZ-VideoListButton-05,05. Rick Astley - Never Gonna Give You Up,https://www.youtube.com/watch?v=dQw4w9WgXcQ,https://img.youtube.com/vi/dQw4w9WgXcQ/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-AZ-VideoListButton-05,Section-D1a5-VideoList-AZ,05. ??????,AZ.05.,AZ.05.,AZ.05.,AZ.05.,AZ.05.,AZ.05.,AZ.05.,AZ.05.,AZ.05.,AZ.05.
Section-D1a5-VideoList-AZ,PlayListButton-AZ-VideoListButton-06,06. Pet Shop Boys - West End Girls,https://www.youtube.com/watch?v=p3j2NYZ8FKs,https://img.youtube.com/vi/p3j2NYZ8FKs/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-AZ-VideoListButton-06,Section-D1a5-VideoList-AZ,06. ??????,AZ.06.,AZ.06.,AZ.06.,AZ.06.,AZ.06.,AZ.06.,AZ.06.,AZ.06.,AZ.06.,AZ.06.
Section-D1a5-VideoList-AZ,PlayListButton-AZ-VideoListButton-07,07. Alphaville - Big In Japan,https://www.youtube.com/watch?v=zAGaU_ddZKU,https://img.youtube.com/vi/zAGaU_ddZKU/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-AZ-VideoListButton-07,Section-D1a5-VideoList-AZ,07. ??????,AZ.07.,AZ.07.,AZ.07.,AZ.07.,AZ.07.,AZ.07.,AZ.07.,AZ.07.,AZ.07.,AZ.07.
Section-D1a5-VideoList-AZ,PlayListButton-AZ-VideoListButton-08,08. Animotion - Obsession,https://www.youtube.com/watch?v=hIs5StN8J-0,https://img.youtube.com/vi/hIs5StN8J-0/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-AZ-VideoListButton-08,Section-D1a5-VideoList-AZ,08. ??????,AZ.08.,AZ.08.,AZ.08.,AZ.08.,AZ.08.,AZ.08.,AZ.08.,AZ.08.,AZ.08.,AZ.08.
Section-D1a5-VideoList-AZ,PlayListButton-AZ-VideoListButton-09,09. Pet Shop Boys - What Have I Done To Deserve This,https://www.youtube.com/watch?v=Wn9E5i7l-Eg,https://img.youtube.com/vi/Wn9E5i7l-Eg/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-AZ-VideoListButton-09,Section-D1a5-VideoList-AZ,09. ??????,AZ.09.,AZ.09.,AZ.09.,AZ.09.,AZ.09.,AZ.09.,AZ.09.,AZ.09.,AZ.09.,AZ.09.
Section-D1a5-VideoList-AZ,PlayListButton-AZ-VideoListButton-10,10. Talk Talk - It's My Life,https://www.youtube.com/watch?v=cFH5JgyZK1I,https://img.youtube.com/vi/cFH5JgyZK1I/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-AZ-VideoListButton-10,Section-D1a5-VideoList-AZ,10. ??????,AZ.10.,AZ.10.,AZ.10.,AZ.10.,AZ.10.,AZ.10.,AZ.10.,AZ.10.,AZ.10.,AZ.10.
Section-D1a5-VideoList-AZ,PlayListButton-AZ-VideoListButton-11,11. Pet Shop Boys - It's A Sin,https://www.youtube.com/watch?v=dRHetRTOD1Q,https://img.youtube.com/vi/dRHetRTOD1Q/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-AZ-VideoListButton-11,Section-D1a5-VideoList-AZ,11. ??????,AZ.11.,AZ.11.,AZ.11.,AZ.11.,AZ.11.,AZ.11.,AZ.11.,AZ.11.,AZ.11.,AZ.11.
Section-D1a5-VideoList-AZ,PlayListButton-AZ-VideoListButton-12,12. ABC - The Look Of Love,https://www.youtube.com/watch?v=cNEdxZURTaI,https://img.youtube.com/vi/cNEdxZURTaI/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-AZ-VideoListButton-12,Section-D1a5-VideoList-AZ,12. ??????,AZ.12.,AZ.12.,AZ.12.,AZ.12.,AZ.12.,AZ.12.,AZ.12.,AZ.12.,AZ.12.,AZ.12.
Section-D1a5-VideoList-AZ,PlayListButton-AZ-VideoListButton-13,13. Frankie Goes To Hollywood - Relax,https://www.youtube.com/watch?v=evEGb04hDWk,https://img.youtube.com/vi/evEGb04hDWk/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-AZ-VideoListButton-13,Section-D1a5-VideoList-AZ,13. ??????,AZ.13.,AZ.13.,AZ.13.,AZ.13.,AZ.13.,AZ.13.,AZ.13.,AZ.13.,AZ.13.,AZ.13.
Section-D1a5-VideoList-AZ,PlayListButton-AZ-VideoListButton-14,14. New Order - True Faith,https://www.youtube.com/watch?v=mfI1S0PKJR8,https://img.youtube.com/vi/mfI1S0PKJR8/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-AZ-VideoListButton-14,Section-D1a5-VideoList-AZ,14. ??????,AZ.14.,AZ.14.,AZ.14.,AZ.14.,AZ.14.,AZ.14.,AZ.14.,AZ.14.,AZ.14.,AZ.14.
Section-D1a5-VideoList-AZ,PlayListButton-AZ-VideoListButton-15,15. Swing Out Sister - Breakout,https://www.youtube.com/watch?v=IIOJdMdS56k,https://img.youtube.com/vi/IIOJdMdS56k/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-AZ-VideoListButton-15,Section-D1a5-VideoList-AZ,15. ??????,AZ.15.,AZ.15.,AZ.15.,AZ.15.,AZ.15.,AZ.15.,AZ.15.,AZ.15.,AZ.15.,AZ.15.
Section-D1a5-VideoList-AZ,PlayListButton-AZ-VideoListButton-16,16. Level 42 - Something About You,https://www.youtube.com/watch?v=zpdQQoc-gkk,https://img.youtube.com/vi/zpdQQoc-gkk/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-AZ-VideoListButton-16,Section-D1a5-VideoList-AZ,16. ??????,AZ.16.,AZ.16.,AZ.16.,AZ.16.,AZ.16.,AZ.16.,AZ.16.,AZ.16.,AZ.16.,AZ.16.
Section-D1a5-VideoList-AZ,PlayListButton-AZ-VideoListButton-17,17. Murray Head - One Night In Bangkok,https://www.youtube.com/watch?v=rgc_LRjlbTU,https://img.youtube.com/vi/rgc_LRjlbTU/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-AZ-VideoListButton-17,Section-D1a5-VideoList-AZ,17. ??????,AZ.17.,AZ.17.,AZ.17.,AZ.17.,AZ.17.,AZ.17.,AZ.17.,AZ.17.,AZ.17.,AZ.17.
Section-D1a5-VideoList-AZ,PlayListButton-AZ-VideoListButton-18,18. The Romantics - Talking in Your Sleep,https://www.youtube.com/watch?v=JmGMzyajA2U,https://img.youtube.com/vi/JmGMzyajA2U/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-AZ-VideoListButton-18,Section-D1a5-VideoList-AZ,18. ??????,AZ.18.,AZ.18.,AZ.18.,AZ.18.,AZ.18.,AZ.18.,AZ.18.,AZ.18.,AZ.18.,AZ.18.
Section-D1a5-VideoList-AZ,PlayListButton-AZ-VideoListButton-19,19. Orchestral Manoeuvres In The Dark - If You Leave,https://www.youtube.com/watch?v=EPmTGFg06zA,https://img.youtube.com/vi/EPmTGFg06zA/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-AZ-VideoListButton-19,Section-D1a5-VideoList-AZ,19. ??????,AZ.19.,AZ.19.,AZ.19.,AZ.19.,AZ.19.,AZ.19.,AZ.19.,AZ.19.,AZ.19.,AZ.19.
Section-D1a5-VideoList-AZ,PlayListButton-AZ-VideoListButton-20,20. Dead Or Alive - You Spin Me Round,https://www.youtube.com/watch?v=PGNiXGX2nLU,https://img.youtube.com/vi/PGNiXGX2nLU/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-AZ-VideoListButton-20,Section-D1a5-VideoList-AZ,20. ??????,AZ.20.,AZ.20.,AZ.20.,AZ.20.,AZ.20.,AZ.20.,AZ.20.,AZ.20.,AZ.20.,AZ.20.
Section-D1a5-VideoList-AZ,PlayListButton-AZ-VideoListButton-21,21. Depeche Mode - Enjoy The Silence (Live),https://www.youtube.com/watch?v=-_3dc6X-Iwo,https://img.youtube.com/vi/-_3dc6X-Iwo/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-AZ-VideoListButton-21,Section-D1a5-VideoList-AZ,21. ??????,AZ.21.,AZ.21.,AZ.21.,AZ.21.,AZ.21.,AZ.21.,AZ.21.,AZ.21.,AZ.21.,AZ.21.
Section-D1a5-VideoList-AZ,PlayListButton-AZ-VideoListButton-22,22. Depeche Mode - Enjoy The Silence (Live),https://www.youtube.com/watch?v=C9WtBo9b3WI,https://img.youtube.com/vi/C9WtBo9b3WI/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-AZ-VideoListButton-22,Section-D1a5-VideoList-AZ,22. ??????,AZ.22.,AZ.22.,AZ.22.,AZ.22.,AZ.22.,AZ.22.,AZ.22.,AZ.22.,AZ.22.,AZ.22.
Section-D1a5-VideoList-AZ,PlayListButton-AZ-VideoListButton-23,23. Depeche Mode - People Are People,https://www.youtube.com/watch?v=kHJl4UM9GSA,https://img.youtube.com/vi/kHJl4UM9GSA/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-AZ-VideoListButton-23,Section-D1a5-VideoList-AZ,23. ??????,AZ.23.,AZ.23.,AZ.23.,AZ.23.,AZ.23.,AZ.23.,AZ.23.,AZ.23.,AZ.23.,AZ.23.
Section-D1a5-VideoList-AZ,PlayListButton-AZ-VideoListButton-24,24. Depeche Mode - Strangelove,https://www.youtube.com/watch?v=MHRabky4Ajc,https://img.youtube.com/vi/MHRabky4Ajc/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-AZ-VideoListButton-24,Section-D1a5-VideoList-AZ,24. ??????,AZ.24.,AZ.24.,AZ.24.,AZ.24.,AZ.24.,AZ.24.,AZ.24.,AZ.24.,AZ.24.,AZ.24.
Section-D1a5-VideoList-AZ,PlayListButton-AZ-VideoListButton-25,25. Human League - Don't You Want Me,https://www.youtube.com/watch?v=uPudE8nDog0,https://img.youtube.com/vi/uPudE8nDog0/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-AZ-VideoListButton-25,Section-D1a5-VideoList-AZ,25. ??????,AZ.25.,AZ.25.,AZ.25.,AZ.25.,AZ.25.,AZ.25.,AZ.25.,AZ.25.,AZ.25.,AZ.25.
Section-D1a5-VideoList-AZ,PlayListButton-AZ-VideoListButton-26,26. Simple Minds - Don't You (Forget About Me),https://www.youtube.com/watch?v=CdqoNKCCt7A,https://img.youtube.com/vi/CdqoNKCCt7A/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-AZ-VideoListButton-26,Section-D1a5-VideoList-AZ,26. ??????,AZ.26.,AZ.26.,AZ.26.,AZ.26.,AZ.26.,AZ.26.,AZ.26.,AZ.26.,AZ.26.,AZ.26.
Section-D1a5-VideoList-AZ,PlayListButton-AZ-VideoListButton-27,27. Simple Minds - Alive And Kicking,https://www.youtube.com/watch?v=ljIQo1OHkTI,https://img.youtube.com/vi/ljIQo1OHkTI/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-AZ-VideoListButton-27,Section-D1a5-VideoList-AZ,27. ??????,AZ.27.,AZ.27.,AZ.27.,AZ.27.,AZ.27.,AZ.27.,AZ.27.,AZ.27.,AZ.27.,AZ.27.
Section-D1a5-VideoList-AZ,PlayListButton-AZ-VideoListButton-28,28. Duran Duran - Come Undone,https://www.youtube.com/watch?v=Epj84QVw2rc,https://img.youtube.com/vi/Epj84QVw2rc/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-AZ-VideoListButton-28,Section-D1a5-VideoList-AZ,28. ??????,AZ.28.,AZ.28.,AZ.28.,AZ.28.,AZ.28.,AZ.28.,AZ.28.,AZ.28.,AZ.28.,AZ.28.
Section-D1a5-VideoList-AZ,PlayListButton-AZ-VideoListButton-29,29. Duran Duran - Save A Prayer,https://www.youtube.com/watch?v=6Uxc9eFcZyM,https://img.youtube.com/vi/6Uxc9eFcZyM/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-AZ-VideoListButton-29,Section-D1a5-VideoList-AZ,29. ??????,AZ.29.,AZ.29.,AZ.29.,AZ.29.,AZ.29.,AZ.29.,AZ.29.,AZ.29.,AZ.29.,AZ.29.
Section-D1a5-VideoList-AZ,PlayListButton-AZ-VideoListButton-30,30. Paul Young - Everytime You Go Away,https://www.youtube.com/watch?v=nfk6sCzRTbM,https://img.youtube.com/vi/nfk6sCzRTbM/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-AZ-VideoListButton-30,Section-D1a5-VideoList-AZ,30. ??????,AZ.30.,AZ.30.,AZ.30.,AZ.30.,AZ.30.,AZ.30.,AZ.30.,AZ.30.,AZ.30.,AZ.30.
Section-D1a5-VideoList-AZ,PlayListButton-AZ-VideoListButton-31,31. Spandau Ballet - True,https://www.youtube.com/watch?v=AR8D2yqgQ1U,https://img.youtube.com/vi/AR8D2yqgQ1U/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-AZ-VideoListButton-31,Section-D1a5-VideoList-AZ,31. ??????,AZ.31.,AZ.31.,AZ.31.,AZ.31.,AZ.31.,AZ.31.,AZ.31.,AZ.31.,AZ.31.,AZ.31.
Section-D1a5-VideoList-AZ,PlayListButton-AZ-VideoListButton-32,32. Crowded House - Don't Dream It's Over,https://www.youtube.com/watch?v=J9gKyRmic20,https://img.youtube.com/vi/J9gKyRmic20/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-AZ-VideoListButton-32,Section-D1a5-VideoList-AZ,32. ??????,AZ.32.,AZ.32.,AZ.32.,AZ.32.,AZ.32.,AZ.32.,AZ.32.,AZ.32.,AZ.32.,AZ.32.
Section-D1a5-VideoList-AZ,PlayListButton-AZ-VideoListButton-33,33. Johnny Hates Jazz - Shattered Dreams,https://www.youtube.com/watch?v=ctwqa3QCwMw,https://img.youtube.com/vi/ctwqa3QCwMw/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-AZ-VideoListButton-33,Section-D1a5-VideoList-AZ,33. ??????,AZ.33.,AZ.33.,AZ.33.,AZ.33.,AZ.33.,AZ.33.,AZ.33.,AZ.33.,AZ.33.,AZ.33.
Section-D1a5-VideoList-AZ,PlayListButton-AZ-VideoListButton-34,34. Billy Idol - Flesh For Fantasy,https://www.youtube.com/watch?v=dw1oM7LBbxE,https://img.youtube.com/vi/dw1oM7LBbxE/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-AZ-VideoListButton-34,Section-D1a5-VideoList-AZ,34. ??????,AZ.34.,AZ.34.,AZ.34.,AZ.34.,AZ.34.,AZ.34.,AZ.34.,AZ.34.,AZ.34.,AZ.34.
Section-D1a5-VideoList-AZ,PlayListButton-AZ-VideoListButton-35,35. Billy Idol - Eyes Without A Face (Live),https://www.youtube.com/watch?v=atUbwMewSno,https://img.youtube.com/vi/atUbwMewSno/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-AZ-VideoListButton-35,Section-D1a5-VideoList-AZ,35. ??????,AZ.35.,AZ.35.,AZ.35.,AZ.35.,AZ.35.,AZ.35.,AZ.35.,AZ.35.,AZ.35.,AZ.35.
Section-D1a5-VideoList-AZ,PlayListButton-AZ-VideoListButton-36,36. Human League - Human,https://www.youtube.com/watch?v=C-MY8r5vWbg,https://img.youtube.com/vi/C-MY8r5vWbg/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-AZ-VideoListButton-36,Section-D1a5-VideoList-AZ,36. ??????,AZ.36.,AZ.36.,AZ.36.,AZ.36.,AZ.36.,AZ.36.,AZ.36.,AZ.36.,AZ.36.,AZ.36.
Section-D1a5-VideoList-AZ,PlayListButton-AZ-VideoListButton-37,37. Dream Academy - Life in a Northern Town,https://www.youtube.com/watch?v=3_onKGR4rIw,https://img.youtube.com/vi/3_onKGR4rIw/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-AZ-VideoListButton-37,Section-D1a5-VideoList-AZ,37. ??????,AZ.37.,AZ.37.,AZ.37.,AZ.37.,AZ.37.,AZ.37.,AZ.37.,AZ.37.,AZ.37.,AZ.37.
Section-D1a5-VideoList-AZ,PlayListButton-AZ-VideoListButton-38,38. Thompson Twins - Hold Me Now,https://www.youtube.com/watch?v=TvzVTRK1nOY,https://img.youtube.com/vi/TvzVTRK1nOY/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-AZ-VideoListButton-38,Section-D1a5-VideoList-AZ,38. ??????,AZ.38.,AZ.38.,AZ.38.,AZ.38.,AZ.38.,AZ.38.,AZ.38.,AZ.38.,AZ.38.,AZ.38.
Section-D1a5-VideoList-AZ,PlayListButton-AZ-VideoListButton-39,39. Thompson Twins - Lay Your Hands On Me,https://www.youtube.com/watch?v=_eozkIGlrww,https://img.youtube.com/vi/_eozkIGlrww/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-AZ-VideoListButton-39,Section-D1a5-VideoList-AZ,39. ??????,AZ.39.,AZ.39.,AZ.39.,AZ.39.,AZ.39.,AZ.39.,AZ.39.,AZ.39.,AZ.39.,AZ.39.
Section-D1a5-VideoList-AZ,PlayListButton-AZ-VideoListButton-40,40. Thompson Twins - Doctor! Doctor!,https://www.youtube.com/watch?v=Pf0_Be5PPPU,https://img.youtube.com/vi/Pf0_Be5PPPU/maxresdefault.jpg,ClickedVideoListButton,PlayListButton-AZ-VideoListButton-40,Section-D1a5-VideoList-AZ,40. ??????,AZ.40.,AZ.40.,AZ.40.,AZ.40.,AZ.40.,AZ.40.,AZ.40.,AZ.40.,AZ.40.,AZ.40.
